points_x,Solar_Radiation_Flux,crs_x,lat,lon,time,points_y,Cloud_Cover_Mean_24h,crs_y,elevation
299,7797505.0,1,60.1000000000017,106.19999999998373,2024-03-08,299,0.587418,1,435
300,3514590.0,1,61.400000000001626,139.79999999998182,2024-10-15,300,0.8951031,1,1165
301,14313001.0,1,18.000000000004093,-101.30000000000447,2024-10-03,301,0.86270916,1,1610
302,0.0,1,77.6000000000007,-50.800000000007344,2024-10-30,302,0.9772769,1,2473
303,27500172.0,1,37.40000000000299,127.89999999998247,2024-05-14,303,0.013994141,1,180
304,28799734.0,1,29.600000000003433,20.499999999988603,2024-07-13,304,0.00418866,1,32
305,9997794.0,1,53.20000000000209,-77.80000000000581,2024-05-07,305,0.8286728,1,160
306,14151198.0,1,37.500000000002984,36.299999999987705,2024-02-02,306,0.013903835,1,974
307,15962050.0,1,50.000000000002274,22.799999999988472,2024-06-24,307,0.6915411,1,188
308,115085.69,1,68.60000000000122,-29.700000000008544,2024-01-22,308,0.6891939,1,1171
309,20433736.0,1,7.400000000004695,48.799999999986994,2024-08-25,309,0.8998736,1,324
310,24579696.0,1,13.500000000004349,23.799999999988415,2024-06-06,310,0.31570786,1,1021
311,28662872.0,1,-29.699999999993196,145.49999999998147,2024-02-07,311,0.16836631,1,128
312,22339286.0,1,26.600000000003604,3.799999999989552,2024-08-17,312,0.3121487,1,344
313,17196768.0,1,21.20000000000391,26.799999999988245,2024-12-30,313,0.52501905,1,529
314,9956811.0,1,45.50000000000253,60.79999999998631,2024-02-20,314,0.7774628,1,41
315,20536862.0,1,35.10000000000312,84.59999999998496,2024-09-20,315,0.33229426,1,4974
316,27453094.0,1,-29.09999999999323,142.29999999998165,2024-10-09,316,0.016137466,1,89
317,30586818.0,1,-19.499999999993776,28.399999999988154,2024-01-27,317,0.5290102,1,1129
318,25191852.0,1,32.30000000000328,-105.30000000000425,2024-08-13,318,0.33007038,1,1419
319,17631048.0,1,2.000000000005002,102.6999999999839,2024-10-03,319,0.8565759,1,30
320,26467070.0,1,-30.399999999993156,116.59999999998314,2024-10-12,320,0.09731915,1,314
321,22495884.0,1,-18.999999999993804,139.4999999999818,2024-04-06,321,0.73064953,1,82
322,7411959.0,1,50.10000000000227,58.89999999998642,2024-10-10,322,0.8169855,1,281
323,15948897.0,1,31.500000000003325,88.19999999998475,2024-11-12,323,0.27385768,1,5121
324,10221533.0,1,32.900000000003246,-83.90000000000546,2024-10-30,324,0.24128722,1,172
325,26240860.0,1,63.700000000001495,26.89999999998824,2024-05-26,325,0.60938954,1,132
326,1468488.1,1,58.90000000000177,140.99999999998175,2024-01-04,326,0.006199863,1,380
327,9117184.0,1,43.40000000000265,-113.60000000000377,2024-02-04,327,0.9102563,1,1795
328,24616898.0,1,51.60000000000218,-67.70000000000638,2024-07-10,328,0.37646863,1,862
329,21475618.0,1,21.4000000000039,92.89999999998452,2024-02-18,329,0.0,1,374
330,17373434.0,1,-1.5999999999947931,35.19999999998777,2024-01-17,330,0.87114614,1,1597
331,25111242.0,1,81.50000000000048,-76.70000000000587,2024-06-20,331,0.581933,1,219
332,21583172.0,1,67.60000000000127,51.19999999998686,2024-08-07,332,0.047552228,1,66
333,19608664.0,1,-15.999999999993975,127.7999999999825,2024-06-06,333,0.019915408,1,205
334,16893128.0,1,29.200000000003456,22.899999999988466,2024-02-15,334,0.24607964,1,97
335,16167190.0,1,-12.099999999994196,-73.70000000000604,2024-01-06,335,0.9080593,1,1764
336,22448046.0,1,-24.599999999993486,132.19999999998225,2024-04-08,336,0.63729775,1,594
337,19337156.0,1,52.100000000002154,83.89999999998497,2024-08-20,337,0.41586334,1,239
338,21614692.0,1,-0.19999999999487272,18.499999999988717,2024-02-06,338,0.52530515,1,321
339,2797489.8,1,64.80000000000143,80.09999999998524,2024-10-06,339,0.97685254,1,28
340,16712875.0,1,3.1000000000049397,-67.00000000000642,2024-12-14,340,0.7732318,1,109
341,18600264.0,1,-1.899999999994776,22.399999999988495,2024-10-28,341,0.6586941,1,421
342,22201472.0,1,15.200000000004252,46.59999999998712,2024-06-29,342,0.7128413,1,861
343,18437018.0,1,58.80000000000177,124.09999999998274,2024-04-04,343,0.27020407,1,614
344,24183284.0,1,34.40000000000316,-78.20000000000579,2024-04-08,344,0.07069388,1,7
345,27810968.0,1,25.10000000000369,15.599999999988881,2024-07-06,345,0.016247751,1,757
346,20124302.0,1,-6.799999999994498,-41.800000000007856,2024-04-25,346,0.64966774,1,442
347,20949492.0,1,75.20000000000084,-90.10000000000511,2024-07-09,347,0.7402656,1,337
348,25534382.0,1,-22.499999999993605,-69.50000000000628,2024-09-09,348,0.0151786525,1,1324
349,22827034.0,1,11.100000000004485,40.39999999998747,2024-06-09,349,0.15031163,1,591
350,16383379.0,1,52.40000000000214,79.49999999998522,2024-09-12,350,0.25743937,1,132
351,23223844.0,1,-22.899999999993582,123.59999999998274,2024-11-18,351,0.39214355,1,323
352,24058820.0,1,66.60000000000133,60.69999999998632,2024-05-07,352,0.8314363,1,58
353,20926650.0,1,14.600000000004286,105.69999999998379,2024-01-18,353,0.41256478,1,113
354,25125874.0,1,-24.399999999993497,-55.30000000000709,2024-10-07,354,0.19905512,1,230
355,22096972.0,1,38.60000000000292,-80.80000000000564,2024-08-10,355,0.30665624,1,397
356,4001645.0,1,65.60000000000139,-122.40000000000327,2024-02-23,356,0.7978697,1,159
357,24709534.0,1,14.900000000004269,26.499999999988262,2024-02-27,357,0.22807091,1,842
358,27915804.0,1,-32.79999999999302,116.59999999998314,2024-11-18,358,0.51953125,1,279
359,1557604.6,1,57.80000000000183,132.89999999998224,2024-12-25,359,0.8741309,1,693
360,27160972.0,1,17.600000000004115,22.799999999988472,2024-06-22,360,0.066446625,1,983
361,6206694.5,1,65.20000000000141,98.4999999999842,2024-10-06,361,0.19981703,1,481
362,23693596.0,1,10.200000000004536,16.69999999998882,2024-04-23,362,0.44208315,1,336
363,2291944.5,1,65.10000000000142,-87.70000000000525,2024-10-14,363,0.9659592,1,128
364,271154.8,1,63.40000000000151,-148.1000000000018,2024-12-07,364,0.7164058,1,1119
365,20355488.0,1,56.90000000000188,43.29999999998731,2024-05-30,365,0.5235074,1,96
366,16534466.0,1,-2.9999999999947136,113.59999999998331,2024-05-06,366,0.7361469,1,18
367,12117661.0,1,63.6000000000015,-66.00000000000648,2024-06-03,367,0.961717,1,644
368,16290888.0,1,-47.39999999999219,-74.20000000000601,2024-09-29,368,0.48916867,1,412
369,18446722.0,1,-13.599999999994111,133.79999999998216,2024-04-13,369,0.6498535,1,271
370,13464235.0,1,35.70000000000309,109.69999999998356,2024-10-25,370,0.42214122,1,1261
371,25201718.0,1,18.100000000004087,-8.900000000009726,2024-09-02,371,0.4623824,1,255
372,16610602.0,1,2.500000000004974,-69.40000000000629,2024-06-24,372,0.6849556,1,217
373,22023138.0,1,15.800000000004218,76.49999999998545,2024-02-08,373,0.08052476,1,450
374,20514326.0,1,66.70000000000132,103.89999999998383,2024-06-18,374,0.4370306,1,493
375,19647404.0,1,51.400000000002194,142.89999999998167,2024-09-03,375,0.16421935,1,85
376,12357985.0,1,37.80000000000297,84.499999999985,2024-01-26,376,0.5050979,1,1313
377,4511602.0,1,40.40000000000282,140.3999999999818,2024-12-20,377,0.8861516,1,586
378,4773177.5,1,51.80000000000217,97.39999999998423,2024-11-01,378,0.89659035,1,1596
379,12119312.0,1,34.60000000000315,52.499999999986784,2024-01-13,379,0.2574395,1,935
380,11731655.0,1,31.900000000003303,115.29999999998324,2024-11-11,380,0.22048193,1,94
381,8366202.0,1,46.800000000002456,7.799999999989325,2024-11-08,381,0.27035663,1,1163
382,17513738.0,1,-13.7999999999941,-60.300000000006804,2024-02-05,382,0.82999384,1,219
383,20845776.0,1,-5.599999999994566,17.099999999988796,2024-06-21,383,0.31000668,1,627
384,5091531.5,1,40.500000000002814,31.599999999987972,2024-01-20,384,0.95141596,1,1398
385,8680603.0,1,46.0000000000025,96.29999999998427,2024-11-16,385,0.037276946,1,2231
386,16144659.0,1,50.700000000002234,-122.50000000000327,2024-09-20,386,0.4268901,1,1521
387,17661700.0,1,-24.099999999993514,16.29999999998884,2024-05-21,387,0.015402362,1,1593
388,22073064.0,1,11.00000000000449,35.99999999998772,2024-05-22,388,0.46815997,1,946
389,15356239.0,1,66.10000000000136,-49.70000000000741,2024-04-01,389,0.5919241,1,1003
390,91915.88,1,64.40000000000146,-75.30000000000595,2024-12-19,390,0.9100458,1,4
391,9996540.0,1,25.300000000003678,-5.200000000009936,2024-11-17,391,0.9410091,1,278
392,24519758.0,1,-11.799999999994213,-42.8000000000078,2024-10-14,392,0.29931054,1,637
393,11487558.0,1,8.000000000004661,35.79999999998773,2024-08-02,393,0.8334342,1,2035
394,0.0,1,61.70000000000161,-142.80000000000211,2024-12-07,394,0.75591356,1,2645
395,18740606.0,1,19.600000000004002,84.79999999998495,2024-02-20,395,0.29278427,1,50
396,3448839.0,1,-28.59999999999326,150.5999999999812,2024-06-01,396,0.57296145,1,232
397,16768108.0,1,-28.299999999993275,-68.10000000000636,2024-07-04,397,0.059044957,1,2878
398,25085128.0,1,21.300000000003905,18.299999999988728,2024-03-03,398,0.076118805,1,1837
399,18206380.0,1,0.5000000000050875,36.69999999998768,2024-07-08,399,0.63603514,1,1860
400,19143368.0,1,53.90000000000205,74.19999999998555,2024-05-04,400,0.46362513,1,100
401,14777441.0,1,-26.399999999993383,117.6999999999831,2024-05-29,401,0.23695308,1,501
402,18938096.0,1,13.200000000004366,103.49999999998386,2024-11-09,402,0.58266014,1,7
403,6849502.0,1,40.00000000000284,-81.80000000000558,2024-02-27,403,0.8418281,1,290
404,17878674.0,1,0.7000000000050761,13.499999999989,2024-12-07,404,0.62562615,1,524
405,15941625.0,1,-4.599999999994623,14.899999999988921,2024-10-31,405,0.8185279,1,389
406,14972849.0,1,-24.49999999999349,135.69999999998208,2024-06-28,406,0.00230923,1,229
407,20844074.0,1,49.6000000000023,-116.50000000000361,2024-06-18,407,0.85059094,1,1998
408,14923146.0,1,-3.6999999999946738,-63.800000000006605,2024-11-21,408,0.9186011,1,37
409,7599339.5,1,60.700000000001666,-71.0000000000062,2024-09-27,409,0.70214045,1,361
410,17515904.0,1,2.4000000000049795,-54.40000000000714,2024-02-23,410,0.62193185,1,199
411,9636098.0,1,-30.599999999993145,-63.100000000006645,2024-04-10,411,0.92226124,1,69
412,11389084.0,1,8.90000000000461,-5.100000000009942,2024-09-20,412,0.73644686,1,314
413,18224278.0,1,34.80000000000314,71.4999999999857,2024-02-22,413,0.10954189,1,958
414,11316763.0,1,51.50000000000219,9.599999999989222,2024-02-29,414,0.2837344,1,266
415,18241244.0,1,-4.699999999994617,-56.20000000000704,2024-04-17,415,0.67860556,1,131
416,27869532.0,1,-34.8999999999929,-70.9000000000062,2024-01-05,416,0.6208443,1,663
417,23645858.0,1,11.00000000000449,47.49999999998707,2024-04-12,417,0.21290115,1,274
418,10318381.0,1,62.50000000000156,-100.10000000000454,2024-07-14,418,0.84796983,1,273
419,22179830.0,1,34.00000000000318,-103.10000000000437,2024-09-18,419,0.035909053,1,1218
420,1950321.9,1,57.40000000000185,128.79999999998245,2024-12-30,420,0.44721618,1,790
421,1365252.8,1,57.50000000000185,119.49999999998295,2024-12-15,421,0.8987251,1,1029
422,7232702.0,1,52.20000000000215,27.099999999988228,2024-02-16,422,0.74618137,1,129
423,13111661.0,1,31.300000000003337,-90.90000000000506,2024-12-20,423,0.026817903,1,99
424,17606654.0,1,26.000000000003638,17.89999999998875,2024-11-06,424,0.046770737,1,394
425,8308595.0,1,41.50000000000276,21.79999999998853,2024-11-03,425,0.6764644,1,622
426,13585000.0,1,62.300000000001575,-145.50000000000196,2024-05-23,426,0.7878322,1,527
427,19568112.0,1,37.300000000002996,66.399999999986,2024-09-25,427,0.012366482,1,273
428,23531774.0,1,10.400000000004525,-10.900000000009612,2024-05-03,428,0.35183233,1,459
429,14728577.0,1,79.10000000000062,-40.30000000000794,2024-04-15,429,0.44058928,1,2321
430,18974712.0,1,65.4000000000014,74.19999999998555,2024-06-06,430,0.92753685,1,67
431,28991458.0,1,24.100000000003746,26.89999999998824,2024-05-26,431,0.00863848,1,717
432,8918948.0,1,-20.09999999999374,-59.00000000000688,2024-05-24,432,0.83042914,1,101
433,19428498.0,1,66.10000000000136,-137.30000000000243,2024-04-29,433,0.51111275,1,560
434,18378598.0,1,30.70000000000337,84.09999999998502,2024-11-14,434,0.00440694,1,5524
435,14676600.0,1,49.00000000000233,103.99999999998386,2024-10-01,435,0.33192885,1,1379
436,24097258.0,1,39.20000000000289,70.99999999998573,2024-04-01,436,0.58471143,1,2521
437,25057822.0,1,-19.299999999993787,130.49999999998238,2024-02-27,437,0.85921764,1,336
438,19852544.0,1,-4.399999999994634,-38.20000000000806,2024-12-11,438,0.33845937,1,61
439,10644315.0,1,55.30000000000197,-87.00000000000529,2024-08-16,439,0.81217855,1,102
440,20480450.0,1,41.700000000002746,67.79999999998591,2024-04-26,440,0.49758056,1,233
441,11377385.0,1,39.400000000002876,101.09999999998399,2024-11-13,441,0.33571148,1,1577
442,9989495.0,1,59.40000000000174,162.6999999999805,2024-10-05,442,0.229711,1,292
443,27926916.0,1,20.800000000003934,19.899999999988637,2024-05-06,443,0.10596788,1,725
444,6735743.5,1,-50.19999999999203,-71.20000000000618,2024-05-08,444,0.87996095,1,389
445,7378217.0,1,62.100000000001586,105.79999999998375,2024-02-27,445,0.34172055,1,399
446,16442019.0,1,68.20000000000124,60.69999999998632,2024-05-01,446,0.91454893,1,87
447,20878808.0,1,14.600000000004286,16.799999999988813,2024-01-01,447,0.18721154,1,287
448,12137818.0,1,2.1000000000049965,98.69999999998413,2024-08-26,448,0.97713035,1,763
449,4618682.0,1,61.30000000000163,-137.50000000000242,2024-10-16,449,0.7995919,1,1296
450,23036652.0,1,-20.599999999993713,127.29999999998256,2024-04-05,450,0.675912,1,318
451,27892890.0,1,43.50000000000264,-94.90000000000484,2024-05-05,451,0.11520791,1,420
452,18282048.0,1,48.900000000002336,32.99999999998789,2024-04-27,452,0.4536733,1,142
453,27692042.0,1,-22.099999999993628,117.29999999998313,2024-02-17,453,0.13774957,1,576
454,22203092.0,1,29.10000000000346,71.79999999998569,2024-03-29,454,0.4523877,1,118
455,20340846.0,1,-21.599999999993656,31.499999999987978,2024-08-24,455,0.10830692,1,498
456,17758012.0,1,14.300000000004303,-14.400000000009413,2024-09-28,456,0.8902711,1,51
457,25661312.0,1,46.800000000002456,23.69999999998842,2024-07-07,457,0.23714724,1,381
458,18117714.0,1,-20.7999999999937,45.99999999998715,2024-07-10,458,0.004001029,1,789
459,21317458.0,1,32.0000000000033,22.399999999988495,2024-03-09,459,0.07053507,1,166
460,2352354.0,1,70.30000000000112,24.199999999988393,2024-10-04,460,0.9132853,1,341
461,11060593.0,1,35.30000000000311,43.79999999998728,2024-12-14,461,0.026386973,1,191
462,17623530.0,1,10.500000000004519,-9.200000000009709,2024-09-03,462,0.64387447,1,376
463,15073914.0,1,-4.099999999994651,-40.10000000000795,2024-03-16,463,0.78812367,1,201
464,26424078.0,1,56.00000000000193,85.19999999998493,2024-06-02,464,0.13687098,1,164
465,17692776.0,1,30.70000000000337,-99.0000000000046,2024-05-23,465,0.3638796,1,389
466,23407732.0,1,30.500000000003382,-93.40000000000492,2024-03-26,466,0.16265357,1,37
467,9531091.0,1,26.200000000003627,105.69999999998379,2024-07-03,467,0.8783626,1,1280
468,5070916.5,1,62.90000000000154,144.69999999998151,2024-10-11,468,0.8220586,1,1198
469,13495552.0,1,9.200000000004593,-79.00000000000574,2024-08-07,469,0.94568837,1,72
470,5456564.5,1,57.80000000000183,32.69999999998791,2024-03-09,470,0.7753302,1,166
471,2953705.0,1,63.700000000001495,46.19999999998714,2024-02-16,471,0.92107105,1,195
472,7880598.5,1,57.50000000000185,162.59999999998053,2024-04-03,472,0.97637683,1,173
473,19520694.0,1,2.500000000004974,-76.50000000000588,2024-08-25,473,0.86003643,1,2415
474,27216150.0,1,37.10000000000301,60.49999999998633,2024-07-22,474,0.0,1,215
475,7372589.0,1,43.100000000002666,125.4999999999826,2024-08-05,475,0.94813794,1,399
476,16468334.0,1,11.20000000000448,104.79999999998381,2024-12-06,476,0.8016653,1,10
477,25371842.0,1,-28.59999999999326,-64.50000000000657,2024-02-08,477,0.87058145,1,149
478,16142114.0,1,0.7000000000050761,120.7999999999829,2024-04-09,478,0.9146115,1,1271
479,17659808.0,1,30.90000000000336,22.399999999988495,2024-10-15,479,0.287716,1,121
480,11398854.0,1,59.500000000001734,-115.60000000000366,2024-09-10,480,0.46440253,1,722
481,19498346.0,1,13.500000000004349,39.59999999998752,2024-08-09,481,0.6367107,1,2300
482,6236944.0,1,45.600000000002524,64.09999999998612,2024-12-22,482,0.16488752,1,117
483,2801568.2,1,58.400000000001796,95.09999999998433,2024-01-23,483,0.60921836,1,280
484,16837880.0,1,57.40000000000185,34.39999999998781,2024-09-06,484,0.053148795,1,178
485,30717206.0,1,-28.59999999999326,136.19999999998203,2024-01-10,485,0.02196949,1,102
486,20379310.0,1,-28.39999999999327,30.39999999998804,2024-09-02,486,0.05449327,1,1398
487,16938868.0,1,1.2000000000050477,-77.50000000000583,2024-11-20,487,0.76027095,1,2394
488,13608876.0,1,65.10000000000142,172.29999999997995,2024-04-09,488,0.43199262,1,41
489,3214318.0,1,58.10000000000181,-67.3000000000064,2024-10-16,489,0.9345394,1,108
490,24001026.0,1,13.400000000004354,31.899999999987955,2024-06-28,490,0.6117247,1,413
491,8512219.0,1,67.2000000000013,-52.30000000000726,2024-08-10,491,0.9636302,1,714
492,18402482.0,1,46.0000000000025,61.39999999998628,2024-09-06,492,0.12807916,1,61
493,27765866.0,1,65.60000000000139,148.59999999998132,2024-05-26,493,0.027063657,1,630
494,22381844.0,1,-16.499999999993946,126.69999999998254,2024-04-05,494,0.5583294,1,473
495,20452704.0,1,26.400000000003615,87.59999999998479,2024-09-13,495,0.69812095,1,72
496,15835880.0,1,-5.69999999999456,104.79999999998381,2024-11-20,496,0.9530666,1,4
497,18988014.0,1,-16.59999999999394,-53.20000000000721,2024-01-04,497,0.91925925,1,708
498,18350648.0,1,1.300000000005042,-71.60000000000616,2024-01-16,498,0.47667497,1,225
499,21145706.0,1,30.90000000000336,-107.30000000000413,2024-10-06,499,0.15909757,1,1283
500,11841062.0,1,21.300000000003905,79.69999999998527,2024-12-01,500,0.8892906,1,265
501,22193978.0,1,-21.799999999993645,116.29999999998313,2024-09-03,501,0.033613004,1,224
502,18293862.0,1,2.300000000004985,17.19999999998879,2024-09-14,502,0.67487246,1,397
503,29019140.0,1,29.200000000003456,9.399999999989234,2024-06-08,503,0.018299906,1,570
504,2398216.2,1,48.200000000002376,20.599999999988597,2024-12-05,504,0.88035303,1,316
505,28248060.0,1,49.00000000000233,92.5999999999845,2024-05-31,505,0.33606866,1,1225
506,30138860.0,1,34.10000000000318,0.0999999999897625,2024-06-26,506,0.07230194,1,998
507,28856038.0,1,38.30000000000294,22.49999999998849,2024-06-11,507,0.14768556,1,110
508,7515201.5,1,44.000000000002615,41.199999999987426,2024-02-02,508,0.93241984,1,1042
509,16911630.0,1,42.00000000000273,99.0999999999841,2024-06-27,509,0.88221526,1,1326
510,24441668.0,1,27.600000000003547,78.79999999998529,2024-04-10,510,0.27466488,1,165
511,18858572.0,1,32.0000000000033,76.89999999998543,2024-09-24,511,0.22928292,1,3173
512,567875.0,1,65.10000000000142,-75.40000000000595,2024-11-18,512,0.95111066,1,18
513,20886312.0,1,-42.399999999992474,-63.70000000000661,2024-03-05,513,0.5522364,1,36
514,15348166.0,1,48.30000000000237,-53.20000000000721,2024-06-16,514,0.86154455,1,4
515,16477772.0,1,31.100000000003348,89.29999999998472,2024-11-25,515,0.093100846,1,5036
516,16502512.0,1,31.900000000003303,109.49999999998352,2024-02-12,516,0.04071283,1,1538
517,1733799.0,1,67.40000000000128,-83.50000000000549,2024-02-13,517,0.8861903,1,347
518,4383649.0,1,61.8000000000016,115.69999999998322,2024-10-11,518,0.6824309,1,345
519,28245730.0,1,-39.899999999992616,-65.7000000000065,2024-01-12,519,0.40995064,1,197
520,14105638.0,1,-12.299999999994185,16.999999999988802,2024-04-04,520,0.89961153,1,1604
